3	361370767	362353429
3	362353429	363435690
3	363435690	364403299
3	364403299	365532835
3	365532835	366477068
3	366477068	367489178
3	367489178	368521780
3	368521780	369601754
3	369601754	370563662
3	370563662	371486024
3	371486024	372485008
3	372485008	373488719
3	373488719	374374958
3	374374958	375384428
3	375384428	376430276
3	376430276	377423064
3	377423064	378466364
3	378466364	379511184
3	379511184	380439309
3	380439309	381310379
3	381310379	382270828
3	382270828	383274882
3	383274882	384191662
3	384191662	385219728
3	385219728	386241887
3	386241887	387265077
3	387265077	388346785
3	388346785	389288518
3	389288518	390206329
3	390206329	391196141
3	391196141	392323078
3	392323078	393403614
3	393403614	394579602
3	394579602	395524345
3	395524345	396489487
3	396489487	397517779
3	397517779	398668992
3	398668992	399747256
3	399747256	400802318
3	400802318	401820333
3	401820333	402815650
3	402815650	403841624
3	403841624	404837155
3	404837155	405885201
3	405885201	406824552
3	406824552	407788036
3	407788036	408847896
3	408847896	409777670
1	0	732932
1	732932	1597334
1	1597334	2674332
1	2674332	3678538
1	3678538	4719461
1	4719461	5839572
1	5839572	6966878
1	6966878	7999413
1	7999413	8914342
1	8914342	9957079
1	9957079	10989420
1	10989420	12096551
1	12096551	13128781
1	13128781	13995848
1	13995848	14959757
1	14959757	15902562
1	15902562	16772505
1	16772505	17744518
1	17744518	18793786
1	18793786	19765739
1	19765739	20874449
1	20874449	21914995
1	21914995	22886276
1	22886276	23768849
1	23768849	24789148
1	24789148	25853532
1	25853532	26740497
1	26740497	27714313
1	27714313	28888731
1	28888731	29815332
1	29815332	30911256
1	30911256	31934082
1	31934082	32949381
1	32949381	33980308
1	33980308	35253326
1	35253326	36205762
1	36205762	37363608
1	37363608	38377385
1	38377385	39438935
1	39438935	40502605
1	40502605	41739710
1	41739710	42894600
1	42894600	43866298
1	43866298	45074696
1	45074696	46253438
1	46253438	47271468
1	47271468	48267656
1	48267656	49285735
1	49285735	50593079
1	50593079	51623442
1	51623442	52681835
1	52681835	53709791
1	53709791	54885183
1	54885183	55917133
1	55917133	56952640
1	56952640	57935603
1	57935603	58909913
1	58909913	60123305
1	60123305	61192531
1	61192531	62162289
1	62162289	63282744
1	63282744	64198884
1	64198884	65332929
1	65332929	66431062
1	66431062	67507440
1	67507440	68556656
1	68556656	69608105
1	69608105	70602698
1	70602698	71652703
1	71652703	72665313
1	72665313	73638447
1	73638447	74765245
1	74765245	75915733
1	75915733	77031813
1	77031813	78192374
1	78192374	79304049
1	79304049	80218481
1	80218481	80489302
1	80489302	81485803
1	81485803	82503915
1	82503915	83743108
1	83743108	84876890
1	84876890	85876700
1	85876700	86915057
1	86915057	88122111
1	88122111	89157227
1	89157227	90188038
1	90188038	91179970
1	91179970	92162053
1	92162053	93088346
1	93088346	94073167
1	94073167	95159663
1	95159663	96228374
1	96228374	97181478
1	97181478	98164797
1	98164797	99132555
1	99132555	100135988
1	100135988	101237311
1	101237311	102203837
1	102203837	103290927
1	103290927	104403351
1	104403351	105421960
1	105421960	106482036
1	106482036	107612909
1	107612909	108608769
1	108608769	109664400
1	109664400	110890914
1	110890914	111888536
1	111888536	112865989
1	112865989	113908189
1	113908189	115067890
1	115067890	116188653
1	116188653	117123225
1	117123225	118287514
1	118287514	119261581
1	119261581	120242638
1	120242638	121281679
1	121281679	122366994
1	122366994	123413439
1	123413439	124400738
1	124400738	125530045
1	125530045	126605972
1	126605972	127651125
1	127651125	128755727
1	128755727	129735813
1	129735813	130708368
1	130708368	131669208
1	131669208	132634386
1	132634386	133759748
1	133759748	134899473
1	134899473	135854193
1	135854193	136896312
1	136896312	137839875
1	137839875	138825535
1	138825535	139816552
1	139816552	140776027
1	140776027	141733298
1	141733298	142664341
1	142664341	143572769
1	143572769	144458174
1	144458174	145266378
1	145266378	146078111
1	146078111	146972001
1	146972001	147797316
1	147797316	148828665
1	148828665	149692253
1	149692253	150528908
1	150528908	151318199
1	151318199	152459309
1	152459309	153396095
1	153396095	154240678
1	154240678	155057685
1	155057685	155837255
1	155837255	156642762
1	156642762	157511677
1	157511677	158341407
1	158341407	159103997
1	159103997	159981363
1	159981363	160873927
1	160873927	161728779
1	161728779	162457581
1	162457581	163489426
1	163489426	164595312
1	164595312	165477788
1	165477788	166431855
1	166431855	167358043
1	167358043	168195921
1	168195921	169010113
1	169010113	170064442
1	170064442	171013316
1	171013316	171969486
1	171969486	172839479
1	172839479	173687622
1	173687622	174668243
1	174668243	175712684
1	175712684	176687852
1	176687852	177606831
1	177606831	178569139
1	178569139	179492651
1	179492651	180475324
1	180475324	181536698
1	181536698	182600758
1	182600758	183569857
1	183569857	184525078
1	184525078	185476339
1	185476339	186690382
1	186690382	187656913
1	187656913	188697413
1	188697413	189716599
1	189716599	190740139
1	190740139	191799730
1	191799730	192875560
1	192875560	193944310
1	193944310	194862644
1	194862644	195836105
1	195836105	197032979
1	197032979	198042618
1	198042618	199041554
1	199041554	200062751
1	200062751	201069497
1	201069497	202002128
1	202002128	202962800
1	202962800	203859851
1	203859851	204762606
1	204762606	205562414
1	205562414	205608910
1	205608910	205646429
1	205646429	205674295
1	205674295	205708715
1	205708715	205817386
1	205817386	206728792
1	206728792	207690881
1	207690881	208699093
1	208699093	209493041
1	209493041	210470260
1	210470260	211461664
1	211461664	212579716
1	212579716	213543572
1	213543572	214498788
1	214498788	215535763
1	215535763	216585622
1	216585622	217539182
1	217539182	218539316
1	218539316	219479918
1	219479918	220442834
1	220442834	221504371
